col:ID	col:parentID	col:status	col:rank	col:scientificName	col:authorship
3HH4Q	73N79	synonym	species	Gryllus minimus	Chopard, 1928
64GQT	6RN6X	synonym	species	Acheta lutea	Karny, 1907
43TD9	6RN6X	synonym	species	Modicogryllus luteus	(Karny, 1907)
BTK9X	5H8MK	synonym	subspecies	Modicogryllus bordigalensis bordigalensis	(Latreille, 1804)
8Q285	5H8MK	synonym	species	Modicogryllus burdigalensis	
BT37Z	5H8MK	synonym	species	Gryllus cerisii	(Serville, 1838)
3HGZ9	5H8MK	synonym	species	Gryllus geminus	Serville, 1838
3HGVR	5H8MK	synonym	species	Gryllus cerisyi	Serville, 1838
96X5	5H8MK	synonym	species	Acheta bordigalensis	(Latreille, 1804)
3HH7W	5H8MK	synonym	species	Gryllus pygmaeus	Walker, 1869
BTLZG	5H8MK	synonym	variety	Gryllus chinensis var. intermedia	Bolívar, 1927
3HG4X	5H8MK	synonym	species	Gryllodes ferdinandi	Bolívar, 1899
BTK9Y	5H8MK	synonym	subspecies	Modicogryllus (Eumodicogryllus) bordigalensis bordigalensis	(Latreille, 1804)
8Q49R	5H8MK	synonym	species	Tartarogryllus burdigalensis	
3HGTT	5H8MK	synonym	species	Gryllus arvensis	Rambur, 1838
8PZBW	5H8MK	synonym	species	Gryllus burdigalensis	
8Q49Q	5H8MK	synonym	species	Tartarogryllus bordigalensis	(Latreille, 1804)
8PKGH	5H8MK	synonym	species	Tartarogryllus ferdinandi	
3HH27	5H8MK	synonym	species	Gryllus hygrophilus	Krauss, 1902
3HGW3	5H8MK	ambiguous synonym	species	Gryllus cinereus	Costa, 1852
BV6TM	5H8MK	synonym	species	Eumodicogryllus burdigalensis	
8Q27W	5H8MK	synonym	species	Modicogryllus (Eumodicogryllus) burdigalensis	
3HGY4	5H8MK	synonym	species	Gryllus eversmanni	Jakovlev, 1871
8PWJ5	5H8MK	synonym	species	Acheta burdigalensis	
6L5PY	5H8MK	synonym	species	Gryllus marginatus	Eversmann, 1859
8Q27V	5H8MK	synonym	species	Modicogryllus (Eumodicogryllus) bordigalensis	(Latreille, 1804)
8PZ92	5H8MK	synonym	species	Gryllulus burdigalensis	
BTK9Z	5H8MK	synonym	subspecies	Modicogryllus (Eumodicogryllus) burdigalensis intermedia	(Bolívar, 1927)
5HK2F	5H8ML	synonym	subspecies	Gryllus burdigalensis turcomanorum	Semenov, 1915
BTKTF	5H8ML	synonym	subspecies	Tartarogryllus burdigalensis turcomanorum	(Semenov, 1915)
79Y7B	4VPTW	synonym	species	Scleropterus coriaceus	(Haan, 1844)
6L5PC	4VPTW	synonym	species	Gryllus (Scleropterus) coriaceus	Haan, 1844
79XVC	4VPTW	synonym	species	Scleropterus lambai	Bhargava, 1981
8Q3VQ	4VPTY	synonym	species	Sclerogryllus puctatus	
79XVF	4VPTY	synonym	species	Scleropterus punctatus	Brunner von Wattenwyl, 1893
6XXVF	4VPTX	synonym	species	Scleropterus matsuurai	Oshiro, 1988
6Y9VG	6Y9SK	synonym	species	Scleropterus variolosus	Chopard, 1933
9H3FS	BTS5V	synonym	species	Chunxiania fania	Xu, Wang & Fang, 2022
9H3BK	BTS5V	synonym	species	Tresdigitus gracilis	Jiang, Xu, Jarzembowski & Xiao, 2022
8Q4JP	BTS5V	synonym	species	Tresdigitus rectanguli	Xu, Fang & Wang, 2020
3FYQZ	6KFVF	synonym	species	Gialaia ottei	Gorochov, 1994
3FYQX	3FYQP	synonym	species	Gialaia africana	Gorochov & Kostia, 1999
3FYQY	3FYQS	synonym	species	Gialaia microptera	Gorochov, 1994
8PZ96	8PZCQ	synonym	species	Gryllulus minusculus	(Walker, 1869)
3HGKZ	8PVVW	accepted	species	Gryllus (Gryllus) barretti	Rehn, 1901
6KTPL	8PVVW	accepted	species	Gryllus (Gryllus) mundus	Walker, 1869
3HGLZ	8PVVW	accepted	species	Gryllus (Gryllus) kapushi	Otte, 1987
8PZ9Y	8PVVW	accepted	species	Gryllus (Gryllus) sotol	Weissman & Gray, 2019
3HGL9	8PVVW	accepted	species	Gryllus (Gryllus) bryanti	Morse, 1905
3HGMG	8PVVW	accepted	species	Gryllus (Gryllus) namibius	Otte & Cade, 1984
3HGLM	8PVVW	accepted	species	Gryllus (Gryllus) debilis	Walker, 1871
